tag,accuracy,sample_size
PART,100.0,3549
INTJ,0.0,3549
start,0.0,250
stop,0.0,250
N,66.87116564417178,250
VB,58.01526717557252,250
PUNCT,0.0,250
ADV,70.4225352112676,250
PRO,92.7536231884058,250
P,94.11764705882352,250
D,72.3404255319149,250
ADJ,40.0,250
CONJ,88.23529411764706,250
C,52.94117647058824,250
PRO$,75.0,250
Q,60.0,250
NEG,83.33333333333334,250
NUM,0.0,250
WH,0.0,250
PART,0.0,250
start,0.0,500
stop,0.0,500
N,65.77181208053692,500
VB,70.75471698113208,500
PUNCT,0.0,500
ADV,81.66666666666667,500
PRO,96.0,500
P,84.88372093023256,500
D,84.81012658227847,500
ADJ,39.130434782608695,500
PRO$,83.78378378378379,500
C,70.58823529411765,500
CONJ,100.0,500
Q,47.61904761904761,500
NEG,90.9090909090909,500
NUM,0.0,500
WH,20.0,500
XX,0.0,500
PART,0.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
N,75.11961722488039,750
VB,77.30061349693251,750
PUNCT,0.0,750
ADV,88.06818181818183,750
PRO,95.39473684210526,750
P,97.93103448275862,750
D,80.43478260869566,750
ADJ,41.37931034482759,750
PRO$,88.52459016393442,750
C,74.4186046511628,750
CONJ,95.23809523809524,750
Q,90.0,750
NEG,100.0,750
NUM,33.33333333333333,750
WH,60.0,750
XX,0.0,750
PART,0.0,750
start,0.0,1000
stop,0.0,1000
N,81.40625,1000
VB,73.69565217391305,1000
PUNCT,0.0,1000
ADV,86.14232209737828,1000
PRO,95.4732510288066,1000
P,97.82608695652172,1000
D,85.78947368421052,1000
ADJ,52.513966480446925,1000
PRO$,88.88888888888889,1000
C,68.05555555555556,1000
CONJ,90.625,1000
Q,80.0,1000
NEG,96.7741935483871,1000
WH,60.0,1000
NUM,50.0,1000
XX,0.0,1000
PART,50.0,1000
start,0.0,1500
stop,0.0,1500
N,86.00427350427351,1500
VB,74.24242424242425,1500
PUNCT,0.0,1500
ADV,74.93796526054591,1500
PRO,95.0,1500
P,97.41100323624596,1500
D,80.91603053435115,1500
ADJ,56.809338521400775,1500
PRO$,94.02985074626866,1500
C,84.54545454545455,1500
CONJ,94.11764705882352,1500
Q,87.87878787878788,1500
NEG,95.1219512195122,1500
WH,75.0,1500
NUM,52.17391304347826,1500
XX,0.0,1500
PART,50.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,86.61710037174721,2000
VB,76.6497461928934,2000
PUNCT,0.0,2000
ADV,86.92579505300353,2000
PRO,93.713163064833,2000
P,98.56115107913668,2000
D,90.32258064516128,2000
ADJ,60.67415730337079,2000
PRO$,94.9438202247191,2000
C,63.57615894039736,2000
CONJ,93.6,2000
Q,85.71428571428571,2000
NEG,93.24324324324324,2000
NUM,62.96296296296296,2000
WH,76.47058823529412,2000
XX,0.0,2000
PART,60.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,84.87598306110102,2500
VB,83.56500408830743,2500
PUNCT,0.0,2500
ADV,84.79880774962743,2500
PRO,96.5964343598055,2500
P,98.12734082397004,2500
D,85.4581673306773,2500
ADJ,62.98701298701299,2500
PRO$,92.3076923076923,2500
C,76.74418604651163,2500
CONJ,93.5064935064935,2500
Q,90.0,2500
NEG,98.88888888888889,2500
NUM,79.16666666666666,2500
WH,69.56521739130434,2500
XX,0.0,2500
PART,33.33333333333333,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,84.28184281842819,3000
VB,83.63636363636363,3000
PUNCT,0.0,3000
ADV,88.74841972187106,3000
PRO,96.79218967921896,3000
P,95.9731543624161,3000
D,86.47619047619047,3000
ADJ,69.08713692946058,3000
PRO$,86.0,3000
C,79.5,3000
CONJ,97.71428571428572,3000
Q,85.82089552238806,3000
NEG,97.16981132075472,3000
NUM,68.75,3000
WH,88.88888888888889,3000
XX,0.0,3000
PART,28.57142857142857,3000
INTJ,0.0,3000
start,0.0,3549
stop,0.0,3549
N,88.38362959900785,3549
VB,78.41854934601665,3549
PUNCT,0.0,3549
ADV,88.06941431670282,3549
PRO,96.01873536299766,3549
P,99.05277401894452,3549
D,86.07954545454545,3549
ADJ,74.36708860759494,3549
PRO$,95.4248366013072,3549
C,69.04761904761905,3549
CONJ,97.74774774774777,3549
Q,88.11188811188812,3549
NEG,91.81818181818184,3549
NUM,83.33333333333334,3549
WH,88.57142857142857,3549
XX,0.0,3549
PART,66.66666666666666,3549
INTJ,0.0,3549
start,0.0,250
stop,0.0,250
N,66.66666666666666,250
VB,61.240310077519375,250
PUNCT,0.0,250
ADV,65.75342465753424,250
PRO,97.2222222222222,250
D,66.66666666666666,250
P,90.9090909090909,250
ADJ,37.83783783783784,250
PRO$,79.16666666666666,250
C,65.21739130434783,250
NEG,100.0,250
CONJ,100.0,250
Q,50.0,250
NUM,0.0,250
WH,0.0,250
XX,0.0,250
INTJ,0.0,250
start,0.0,500
stop,0.0,500
N,75.79908675799086,500
VB,65.83850931677019,500
PUNCT,0.0,500
ADV,80.7017543859649,500
PRO,92.9936305732484,500
P,91.73553719008264,500
D,81.5126050420168,500
ADJ,42.47787610619469,500
C,75.47169811320755,500
PRO$,84.90566037735849,500
CONJ,81.63265306122449,500
NEG,100.0,500
Q,72.0,500
NUM,0.0,500
WH,25.0,500
XX,0.0,500
PART,0.0,500
start,0.0,750
stop,0.0,750
N,79.46058091286307,750
VB,73.08781869688386,750
PUNCT,0.0,750
ADV,82.19895287958116,750
PRO,98.22485207100593,750
D,81.52866242038218,750
P,91.66666666666666,750
ADJ,48.78048780487805,750
PRO$,83.60655737704919,750
C,59.32203389830508,750
CONJ,83.63636363636363,750
Q,87.5,750
NEG,100.0,750
WH,71.42857142857143,750
NUM,25.0,750
PART,50.0,750
XX,0.0,750
start,0.0,1000
stop,0.0,1000
N,85.43247344461305,1000
VB,69.65376782077392,1000
PUNCT,0.0,1000
ADV,79.36507936507937,1000
PRO,95.4732510288066,1000
P,96.6824644549763,1000
ADJ,42.63157894736842,1000
D,86.88524590163934,1000
PRO$,89.77272727272727,1000
C,72.41379310344827,1000
CONJ,96.92307692307692,1000
Q,80.55555555555556,1000
NEG,84.84848484848484,1000
XX,0.0,1000
WH,72.72727272727273,1000
NUM,33.33333333333333,1000
PART,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
N,80.14477766287487,1500
VB,79.05686546463245,1500
PUNCT,0.0,1500
ADV,88.91752577319588,1500
PRO,94.10112359550564,1500
D,86.22950819672131,1500
P,96.5277777777778,1500
ADJ,58.0246913580247,1500
PRO$,91.07142857142856,1500
C,76.85185185185185,1500
CONJ,96.20253164556962,1500
Q,85.24590163934425,1500
NEG,93.18181818181816,1500
NUM,47.82608695652174,1500
XX,0.0,1500
WH,75.0,1500
PART,20.0,1500
start,0.0,2000
stop,0.0,2000
N,84.52012383900929,2000
VB,78.44660194174757,2000
PUNCT,0.0,2000
PRO,94.50757575757576,2000
ADV,85.85271317829456,2000
P,95.01246882793018,2000
D,82.6530612244898,2000
ADJ,65.49865229110512,2000
PRO$,96.47058823529412,2000
C,79.14110429447852,2000
CONJ,89.31297709923665,2000
Q,83.33333333333334,2000
NEG,97.43589743589745,2000
NUM,73.91304347826086,2000
WH,65.0,2000
XX,0.0,2000
PART,14.285714285714285,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,84.77341389728097,2500
VB,78.12745869394178,2500
PUNCT,0.0,2500
PRO,96.14243323442136,2500
ADV,87.73885350318471,2500
P,96.61654135338344,2500
D,88.22355289421158,2500
ADJ,72.20956719817767,2500
C,78.80184331797236,2500
PRO$,91.0377358490566,2500
CONJ,97.1830985915493,2500
Q,89.81481481481481,2500
NEG,92.7710843373494,2500
WH,87.09677419354838,2500
NUM,67.85714285714286,2500
XX,0.0,2500
PART,100.0,2500
start,0.0,3000
stop,0.0,3000
N,83.19169027384325,3000
VB,81.03448275862068,3000
PUNCT,0.0,3000
ADV,84.93317132442284,3000
PRO,96.07843137254902,3000
P,97.70444763271162,3000
D,88.3076923076923,3000
ADJ,69.74789915966386,3000
PRO$,96.25850340136054,3000
C,74.19354838709677,3000
CONJ,93.10344827586206,3000
Q,93.5251798561151,3000
NEG,94.82758620689656,3000
NUM,80.55555555555556,3000
XX,0.0,3000
WH,84.21052631578947,3000
PART,50.0,3000
INTJ,0.0,3000
start,0.0,3549
stop,0.0,3549
N,88.51634534786254,3549
VB,81.13738738738738,3549
PUNCT,0.0,3549
ADV,87.75510204081633,3549
PRO,95.39842873176208,3549
P,98.01849405548217,3549
D,87.78280542986425,3549
ADJ,72.49602543720191,3549
C,72.49190938511327,3549
PRO$,95.37953795379538,3549
CONJ,96.90265486725664,3549
Q,90.25974025974024,3549
NEG,90.32258064516128,3549
NUM,73.91304347826086,3549
WH,92.3076923076923,3549
XX,0.0,3549
PART,40.0,3549
INTJ,0.0,3549
start,0.0,250
stop,0.0,250
N,73.49397590361446,250
VB,59.80392156862745,250
PUNCT,0.0,250
P,84.61538461538461,250
ADV,76.92307692307693,250
PRO,97.95918367346938,250
D,89.36170212765957,250
ADJ,22.22222222222222,250
PRO$,68.42105263157895,250
C,43.75,250
CONJ,92.3076923076923,250
Q,50.0,250
NEG,100.0,250
XX,0.0,250
NUM,0.0,250
WH,33.33333333333333,250
PART,0.0,250
start,0.0,500
stop,0.0,500
N,71.15384615384616,500
VB,72.6530612244898,500
PUNCT,0.0,500
ADV,77.24137931034483,500
P,95.1219512195122,500
PRO,95.65217391304348,500
D,82.72727272727273,500
ADJ,44.44444444444444,500
PRO$,90.19607843137256,500
C,57.44680851063831,500
CONJ,92.5925925925926,500
Q,80.95238095238095,500
NEG,100.0,500
NUM,25.0,500
WH,0.0,500
XX,0.0,500
start,0.0,750
stop,0.0,750
N,74.19354838709677,750
VB,70.08547008547008,750
PUNCT,0.0,750
ADV,82.6923076923077,750
PRO,92.22222222222224,750
P,95.39473684210526,750
D,87.24832214765101,750
ADJ,50.81967213114754,750
PRO$,82.45614035087719,750
C,65.3061224489796,750
Q,77.14285714285715,750
CONJ,96.66666666666669,750
NEG,86.95652173913044,750
NUM,33.33333333333333,750
XX,0.0,750
WH,66.66666666666666,750
PART,0.0,750
start,0.0,1000
stop,0.0,1000
N,75.47945205479452,1000
VB,70.03676470588235,1000
PUNCT,0.0,1000
ADV,83.33333333333334,1000
PRO,95.703125,1000
D,88.06584362139918,1000
P,96.2655601659751,1000
ADJ,61.78343949044586,1000
PRO$,93.26923076923076,1000
C,73.91304347826086,1000
CONJ,98.33333333333331,1000
Q,84.61538461538461,1000
NEG,100.0,1000
WH,38.46153846153847,1000
NUM,9.090909090909092,1000
XX,0.0,1000
PART,0.0,1000
INTJ,0.0,1000
start,0.0,1500
stop,0.0,1500
N,82.34693877551021,1500
VB,78.1413612565445,1500
PUNCT,0.0,1500
PRO,95.07772020725388,1500
ADV,83.33333333333334,1500
P,97.60479041916167,1500
D,84.38538205980066,1500
ADJ,58.36431226765799,1500
PRO$,92.53731343283582,1500
C,77.39130434782608,1500
CONJ,92.0,1500
Q,85.24590163934425,1500
NEG,96.49122807017544,1500
NUM,57.14285714285714,1500
WH,91.66666666666666,1500
XX,0.0,1500
PART,16.666666666666664,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,83.06332842415317,2000
VB,77.53259779338015,2000
PUNCT,0.0,2000
ADV,84.45692883895131,2000
PRO,93.66336633663369,2000
P,95.35398230088497,2000
ADJ,67.73333333333333,2000
D,85.44474393530997,2000
PRO$,94.375,2000
C,78.06451612903226,2000
CONJ,96.1038961038961,2000
Q,94.89795918367348,2000
NEG,97.01492537313432,2000
NUM,70.83333333333334,2000
WH,66.66666666666666,2000
PART,27.27272727272727,2000
XX,0.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,88.00945067926757,2500
VB,80.45602605863192,2500
PUNCT,0.0,2500
ADV,90.84194977843428,2500
PRO,94.9685534591195,2500
P,97.53086419753086,2500
D,88.74296435272045,2500
ADJ,61.9815668202765,2500
C,65.71428571428571,2500
PRO$,96.09756097560977,2500
CONJ,90.2097902097902,2500
Q,85.27131782945736,2500
NEG,100.0,2500
NUM,72.22222222222221,2500
WH,65.21739130434783,2500
XX,0.0,2500
PART,60.0,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,88.87210473313192,3000
VB,79.09836065573771,3000
PUNCT,0.0,3000
ADV,82.03517587939699,3000
PRO,97.41847826086956,3000
P,97.26247987117551,3000
D,85.54421768707483,3000
ADJ,71.37176938369781,3000
PRO$,95.51020408163264,3000
C,84.64912280701753,3000
CONJ,92.97297297297298,3000
Q,94.81481481481482,3000
NEG,96.03960396039604,3000
NUM,81.57894736842105,3000
WH,69.6969696969697,3000
XX,0.0,3000
PART,50.0,3000
start,0.0,3549
stop,0.0,3549
N,87.02451394759088,3549
VB,83.14794215795328,3549
PUNCT,0.0,3549
PRO,95.5020920502092,3549
ADV,90.51172707889124,3549
P,96.83377308707124,3549
D,84.75783475783476,3549
ADJ,72.99382716049382,3549
PRO$,94.311377245509,3549
C,74.74402730375427,3549
CONJ,94.4206008583691,3549
Q,87.67123287671232,3549
NEG,100.0,3549
NUM,77.77777777777779,3549
WH,83.33333333333334,3549
XX,0.0,3549
PART,75.0,3549
INTJ,0.0,3549
start,0.0,250
stop,0.0,250
N,75.27472527472527,250
VB,55.223880597014926,250
PUNCT,0.0,250
ADV,68.83116883116884,250
PRO,90.66666666666666,250
D,85.45454545454545,250
P,94.11764705882352,250
ADJ,19.51219512195122,250
C,40.0,250
PRO$,73.91304347826086,250
CONJ,94.11764705882352,250
Q,37.5,250
NEG,78.57142857142857,250
WH,0.0,250
PART,0.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
N,74.63976945244957,500
VB,70.0,500
PUNCT,0.0,500
ADV,84.05797101449275,500
PRO,96.12403100775194,500
P,95.32710280373831,500
D,80.0,500
ADJ,30.526315789473685,500
PRO$,78.0,500
CONJ,91.8918918918919,500
C,55.55555555555556,500
NEG,93.75,500
Q,46.66666666666666,500
NUM,0.0,500
XX,0.0,500
WH,25.0,500
start,0.0,750
stop,0.0,750
N,80.88235294117648,750
VB,60.58981233243968,750
PUNCT,0.0,750
PRO,93.58288770053476,750
ADV,79.09604519774011,750
P,97.98657718120806,750
ADJ,51.53846153846153,750
D,85.71428571428571,750
PRO$,87.01298701298701,750
C,85.0,750
CONJ,90.625,750
NEG,93.10344827586206,750
Q,68.96551724137932,750
NUM,57.14285714285714,750
WH,0.0,750
XX,0.0,750
PART,0.0,750
start,0.0,1000
stop,0.0,1000
N,78.14761215629522,1000
VB,72.7810650887574,1000
PUNCT,0.0,1000
PRO,94.6236559139785,1000
ADV,85.27131782945736,1000
P,96.29629629629628,1000
D,84.65346534653465,1000
ADJ,58.46994535519126,1000
PRO$,93.90243902439023,1000
C,71.60493827160494,1000
CONJ,86.15384615384616,1000
Q,86.27450980392157,1000
NEG,97.36842105263158,1000
WH,6.25,1000
NUM,63.63636363636363,1000
XX,0.0,1000
PART,0.0,1000
start,0.0,1500
stop,0.0,1500
N,86.0982391102873,1500
VB,67.85243741765481,1500
PUNCT,0.0,1500
PRO,96.18320610687024,1500
ADV,85.22427440633246,1500
P,96.22093023255816,1500
ADJ,60.2112676056338,1500
D,86.47686832740213,1500
PRO$,91.42857142857144,1500
C,74.4,1500
CONJ,93.93939393939394,1500
Q,76.19047619047619,1500
NEG,98.0392156862745,1500
NUM,47.82608695652174,1500
WH,66.66666666666666,1500
XX,0.0,1500
PART,66.66666666666666,1500
start,0.0,2000
stop,0.0,2000
N,82.2205551387847,2000
VB,78.40690978886757,2000
PUNCT,0.0,2000
PRO,96.42857142857144,2000
ADV,87.06739526411657,2000
P,95.67099567099568,2000
D,85.33653846153845,2000
ADJ,67.40947075208913,2000
C,72.88135593220339,2000
PRO$,95.65217391304348,2000
CONJ,95.23809523809524,2000
Q,92.63157894736842,2000
NEG,100.0,2000
NUM,51.61290322580645,2000
WH,72.41379310344827,2000
XX,0.0,2000
PART,66.66666666666666,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,82.66908212560386,2500
VB,82.8761429758936,2500
PUNCT,0.0,2500
ADV,90.52132701421802,2500
PRO,97.19008264462808,2500
P,97.53320683111954,2500
D,86.05577689243027,2500
ADJ,60.28368794326241,2500
PRO$,86.86868686868688,2500
C,60.22099447513812,2500
CONJ,98.6013986013986,2500
Q,92.85714285714286,2500
NEG,91.25,2500
NUM,64.28571428571429,2500
WH,66.66666666666666,2500
XX,0.0,2500
PART,14.285714285714285,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,86.52068126520682,3000
VB,80.76923076923077,3000
PUNCT,0.0,3000
ADV,87.31836195508586,3000
PRO,95.12534818941504,3000
P,97.25036179450072,3000
D,88.29113924050634,3000
ADJ,68.40215439856372,3000
PRO$,94.55252918287935,3000
C,65.58139534883722,3000
CONJ,95.5,3000
Q,91.36690647482014,3000
NEG,91.8032786885246,3000
NUM,78.26086956521739,3000
WH,86.36363636363636,3000
XX,0.0,3000
PART,20.0,3000
INTJ,0.0,3000
start,0.0,3549
stop,0.0,3549
N,87.13036234902124,3549
VB,82.9183555298205,3549
PUNCT,0.0,3549
PRO,95.947426067908,3549
ADV,90.31180400890868,3549
P,97.6893453145058,3549
D,85.48148148148148,3549
ADJ,70.66246056782335,3549
PRO$,91.23376623376625,3549
C,73.4982332155477,3549
CONJ,91.34199134199136,3549
Q,92.6829268292683,3549
NEG,97.74436090225564,3549
NUM,87.5,3549
WH,92.3076923076923,3549
XX,0.0,3549
PART,70.0,3549
start,0.0,250
stop,0.0,250
N,66.26506024096386,250
VB,57.49999999999999,250
PUNCT,0.0,250
ADJ,22.807017543859647,250
P,89.0909090909091,250
PRO,87.03703703703704,250
ADV,71.42857142857143,250
D,74.46808510638297,250
PRO$,75.86206896551724,250
C,38.88888888888889,250
CONJ,92.85714285714286,250
Q,50.0,250
NEG,87.5,250
NUM,0.0,250
WH,0.0,250
start,0.0,500
stop,0.0,500
N,79.11392405063292,500
VB,58.44155844155844,500
PUNCT,0.0,500
ADV,85.07462686567165,500
PRO,96.82539682539682,500
D,91.91919191919192,500
P,94.73684210526316,500
ADJ,37.34939759036144,500
C,50.0,500
PRO$,78.94736842105263,500
CONJ,93.33333333333331,500
Q,80.76923076923077,500
NEG,100.0,500
NUM,33.33333333333333,500
XX,0.0,500
WH,50.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
N,82.04633204633205,750
VB,70.35040431266847,750
PUNCT,0.0,750
ADV,84.90566037735849,750
PRO,93.08510638297872,750
D,79.5031055900621,750
P,94.33962264150944,750
ADJ,47.05882352941176,750
C,82.45614035087719,750
CONJ,92.15686274509804,750
PRO$,86.27450980392157,750
Q,82.35294117647058,750
NEG,100.0,750
NUM,50.0,750
WH,66.66666666666666,750
XX,0.0,750
PART,0.0,750
INTJ,0.0,750
start,0.0,1000
stop,0.0,1000
N,77.6255707762557,1000
VB,72.96222664015905,1000
PUNCT,0.0,1000
PRO,96.71532846715328,1000
ADV,82.33082706766918,1000
P,92.95154185022028,1000
D,87.84530386740332,1000
ADJ,67.24137931034483,1000
PRO$,94.18604651162792,1000
C,55.12820512820513,1000
CONJ,92.98245614035088,1000
Q,76.59574468085107,1000
NEG,95.0,1000
XX,0.0,1000
WH,87.5,1000
NUM,83.33333333333334,1000
PART,66.66666666666666,1000
start,0.0,1500
stop,0.0,1500
N,82.86004056795132,1500
VB,76.06837606837607,1500
PUNCT,0.0,1500
ADV,86.8766404199475,1500
PRO,93.6,1500
P,97.17868338557992,1500
D,84.70149253731343,1500
ADJ,59.055118110236215,1500
PRO$,91.0344827586207,1500
C,74.04580152671755,1500
CONJ,91.2087912087912,1500
Q,88.23529411764706,1500
NEG,100.0,1500
WH,60.0,1500
NUM,57.14285714285714,1500
XX,0.0,1500
PART,0.0,1500
INTJ,0.0,1500
start,0.0,2000
stop,0.0,2000
N,83.70535714285714,2000
VB,80.51282051282051,2000
PUNCT,0.0,2000
ADV,88.32391713747646,2000
PRO,95.74036511156189,2000
P,98.17351598173516,2000
D,84.65346534653465,2000
ADJ,62.35955056179775,2000
C,70.55555555555556,2000
PRO$,91.1242603550296,2000
CONJ,89.43089430894308,2000
Q,86.58536585365853,2000
NEG,100.0,2000
NUM,61.29032258064516,2000
WH,79.16666666666666,2000
XX,0.0,2000
PART,42.85714285714285,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,88.4476534296029,2500
VB,73.85725741780273,2500
PUNCT,0.0,2500
ADV,81.38801261829653,2500
PRO,95.51724137931036,2500
D,89.08382066276803,2500
P,97.5359342915811,2500
ADJ,68.68008948545862,2500
PRO$,91.21951219512196,2500
C,81.44329896907216,2500
CONJ,91.51515151515152,2500
Q,90.5511811023622,2500
NEG,100.0,2500
NUM,77.77777777777779,2500
WH,61.53846153846154,2500
XX,0.0,2500
PART,37.5,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
N,86.62582950484942,3000
VB,80.61581525542337,3000
PUNCT,0.0,3000
ADV,86.83870967741936,3000
PRO,96.3254593175853,3000
P,96.0912052117264,3000
D,86.88811188811188,3000
ADJ,70.05649717514125,3000
PRO$,96.76258992805757,3000
C,75.72815533980582,3000
CONJ,93.75,3000
Q,93.10344827586206,3000
NEG,100.0,3000
NUM,75.0,3000
WH,82.6086956521739,3000
XX,0.0,3000
PART,75.0,3000
start,0.0,3549
stop,0.0,3549
N,87.06176961602671,3549
VB,83.75664500886,3549
PUNCT,0.0,3549
ADV,88.17679558011051,3549
PRO,96.31760644418873,3549
P,96.84625492772668,3549
D,87.57309941520468,3549
ADJ,72.52032520325203,3549
PRO$,95.6081081081081,3549
C,75.2895752895753,3549
CONJ,94.62809917355372,3549
Q,94.47852760736195,3549
NEG,98.29059829059828,3549
NUM,75.67567567567568,3549
WH,80.0,3549
XX,0.0,3549
PART,60.0,3549
INTJ,0.0,3549
start,0.0,250
stop,0.0,250
N,71.25748502994011,250
VB,60.0,250
PUNCT,0.0,250
PRO,93.24324324324324,250
ADV,79.62962962962963,250
ADJ,40.38461538461539,250
P,89.79591836734694,250
D,87.2340425531915,250
PRO$,63.1578947368421,250
C,47.05882352941176,250
Q,41.66666666666667,250
CONJ,72.72727272727273,250
NEG,100.0,250
NUM,0.0,250
XX,0.0,250
WH,100.0,250
start,0.0,500
stop,0.0,500
N,72.3076923076923,500
VB,69.91869918699187,500
PUNCT,0.0,500
PRO,91.91176470588236,500
ADV,84.49612403100775,500
P,94.44444444444444,500
D,81.70731707317073,500
ADJ,41.25,500
PRO$,77.08333333333334,500
C,75.0,500
CONJ,91.66666666666666,500
Q,65.21739130434783,500
NEG,100.0,500
NUM,33.33333333333333,500
XX,0.0,500
WH,50.0,500
PART,0.0,500
INTJ,0.0,500
start,0.0,750
stop,0.0,750
N,80.12820512820514,750
VB,71.50997150997152,750
PUNCT,0.0,750
PRO,98.24561403508773,750
ADV,80.0,750
D,84.72222222222221,750
P,97.79411764705884,750
ADJ,47.368421052631575,750
C,73.68421052631578,750
PRO$,93.02325581395348,750
CONJ,95.1219512195122,750
NEG,97.05882352941175,750
Q,75.0,750
XX,0.0,750
WH,50.0,750
NUM,0.0,750
PART,0.0,750
start,0.0,1000
stop,0.0,1000
N,78.68589743589743,1000
VB,74.02061855670104,1000
PUNCT,0.0,1000
