tag,accuracy,sample_size
VB,83.17174515235457,2000
N,82.6086956521739,2000
PRO,93.78109452736318,2000
CONJ,93.77682403433477,2000
P,98.0,2000
JAH,0.0,2000
ADJ,71.34146341463415,2000
ADV,76.5873015873016,2000
XX,0.0,2000
NI,0.0,2000
DU,0.0,2000
NUM,36.0,2000
NIH,0.0,2000
PART,11.11111111111111,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
VB,84.73592571096924,2500
N,83.17365269461078,2500
PRO,96.51162790697676,2500
P,95.11754068716094,2500
CONJ,94.65930018416206,2500
JAH,0.0,2500
ADJ,65.64551422319475,2500
ADV,79.0625,2500
NI,0.0,2500
XX,0.0,2500
DU,0.0,2500
NUM,73.91304347826086,2500
PART,52.94117647058824,2500
NIH,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,86.97519083969466,3000
N,84.22696512233212,3000
PRO,95.86636466591166,3000
CONJ,92.18045112781955,3000
P,98.28926905132192,3000
JAH,0.0,3000
ADJ,71.68316831683168,3000
ADV,74.46808510638297,3000
XX,0.0,3000
NI,0.0,3000
DU,0.0,3000
NUM,65.51724137931035,3000
NIH,0.0,3000
PART,76.47058823529412,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
VB,85.03344481605352,3500
N,86.27450980392157,3500
PRO,95.75146043547531,3500
CONJ,93.20388349514563,3500
P,95.49180327868852,3500
JAH,0.0,3500
ADJ,74.68354430379746,3500
ADV,85.84474885844749,3500
NI,0.0,3500
XX,0.0,3500
DU,0.0,3500
NUM,66.66666666666666,3500
NIH,0.0,3500
PART,25.0,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,82.68817204301075,4000
N,88.98519321054532,4000
PRO,96.75475197032915,4000
CONJ,90.27624309392264,4000
P,95.55061179087876,4000
JAH,0.0,4000
ADJ,76.22841965471447,4000
ADV,83.29571106094808,4000
XX,0.0,4000
NI,0.0,4000
DU,0.0,4000
NUM,72.97297297297297,4000
NIH,0.0,4000
PART,80.0,4000
INTJ,0.0,4000
start,0.0,4339
stop,0.0,4339
VB,86.42857142857143,4339
N,87.87878787878788,4339
PRO,96.41434262948208,4339
CONJ,93.2258064516129,4339
P,95.43973941368078,4339
JAH,0.0,4339
ADJ,78.57142857142857,4339
ADV,84.63073852295409,4339
XX,0.0,4339
NI,0.0,4339
DU,0.0,4339
NUM,69.56521739130434,4339
NIH,0.0,4339
PART,73.91304347826086,4339
INTJ,0.0,4339
start,0.0,250
stop,0.0,250
N,71.9047619047619,250
VB,59.30232558139535,250
PRO,80.3921568627451,250
CONJ,93.22033898305084,250
P,89.83050847457628,250
JAH,0.0,250
ADJ,25.581395348837212,250
ADV,40.625,250
NI,0.0,250
DU,0.0,250
XX,0.0,250
NIH,0.0,250
NUM,0.0,250
start,0.0,500
stop,0.0,500
N,71.55172413793103,500
VB,72.94117647058823,500
PRO,90.44368600682594,500
CONJ,87.5,500
P,100.0,500
JAH,0.0,500
ADJ,47.82608695652174,500
ADV,70.0,500
XX,0.0,500
NI,0.0,500
DU,0.0,500
NUM,0.0,500
PART,0.0,500
NIH,0.0,500
start,0.0,750
stop,0.0,750
VB,73.52380952380952,750
N,74.373795761079,750
PRO,92.7360774818402,750
ADJ,54.14012738853503,750
JAH,0.0,750
P,97.35099337748345,750
CONJ,96.64429530201343,750
ADV,71.42857142857143,750
NI,0.0,750
XX,0.0,750
DU,0.0,750
NUM,0.0,750
PART,0.0,750
NIH,0.0,750
start,0.0,1000
stop,0.0,1000
N,78.54304635761589,1000
VB,71.98838896952104,1000
PRO,95.39007092198581,1000
CONJ,93.64406779661016,1000
P,95.57522123893806,1000
ADJ,50.51546391752577,1000
JAH,0.0,1000
ADV,70.24793388429752,1000
XX,0.0,1000
NI,0.0,1000
DU,0.0,1000
NIH,0.0,1000
PART,0.0,1000
NUM,0.0,1000
start,0.0,1500
stop,0.0,1500
VB,75.67324955116696,1500
N,78.02083333333333,1500
PRO,95.21690767519466,1500
CONJ,89.11174785100286,1500
P,94.6372239747634,1500
JAH,0.0,1500
ADJ,64.44444444444444,1500
ADV,77.89473684210526,1500
XX,0.0,1500
NI,0.0,1500
DU,0.0,1500
NUM,0.0,1500
NIH,0.0,1500
PART,16.666666666666664,1500
start,0.0,2000
stop,0.0,2000
VB,80.1616458486407,2000
N,84.34456928838952,2000
PRO,94.49035812672176,2000
CONJ,92.65306122448979,2000
P,94.18886198547214,2000
JAH,0.0,2000
ADJ,64.60176991150442,2000
ADV,76.99530516431925,2000
XX,0.0,2000
DU,0.0,2000
NI,0.0,2000
NUM,12.5,2000
NIH,0.0,2000
PART,75.0,2000
INTJ,0.0,2000
start,0.0,2500
stop,0.0,2500
N,85.02331002331003,2500
VB,80.92451726155646,2500
PRO,95.74324324324324,2500
P,97.57785467128028,2500
CONJ,93.24090121317158,2500
JAH,0.0,2500
ADJ,69.3446088794926,2500
ADV,77.8169014084507,2500
XX,0.0,2500
NI,0.0,2500
DU,0.0,2500
NUM,50.0,2500
NIH,0.0,2500
PART,0.0,2500
INTJ,0.0,2500
start,0.0,3000
stop,0.0,3000
VB,87.36740597878494,3000
N,85.351966873706,3000
PRO,97.51515151515152,3000
CONJ,88.67647058823529,3000
P,97.22222222222221,3000
ADJ,73.10469314079423,3000
JAH,0.0,3000
ADV,80.8695652173913,3000
XX,0.0,3000
NI,0.0,3000
DU,0.0,3000
NUM,37.142857142857146,3000
NIH,0.0,3000
PART,26.31578947368421,3000
INTJ,0.0,3000
start,0.0,3500
stop,0.0,3500
N,87.19836400817996,3500
VB,80.80891456871647,3500
PRO,97.79260780287474,3500
CONJ,86.30952380952381,3500
P,97.11779448621553,3500
JAH,0.0,3500
ADJ,75.68807339449542,3500
ADV,79.41176470588235,3500
XX,0.0,3500
NI,0.0,3500
DU,0.0,3500
NUM,58.620689655172406,3500
PART,9.090909090909092,3500
NIH,0.0,3500
INTJ,0.0,3500
start,0.0,4000
stop,0.0,4000
VB,86.83736025964659,4000
N,87.51377157546824,4000
PRO,97.95008912655972,4000
CONJ,91.07929515418502,4000
JAH,0.0,4000
P,95.70917759237187,4000
ADJ,72.86713286713287,4000
ADV,83.50730688935282,4000
XX,0.0,4000
NI,0.0,4000
DU,0.0,4000
NUM,70.83333333333334,4000
NIH,0.0,4000
PART,61.111111111111114,4000
INTJ,0.0,4000
start,0.0,4339
stop,0.0,4339
VB,85.63667232597622,4339
N,88.4522578421234,4339
PRO,95.10891903000412,4339
P,97.2420837589377,4339
CONJ,92.12678936605317,4339
JAH,0.0,4339
ADJ,81.17206982543641,4339
ADV,81.80076628352491,4339
NI,0.0,4339
XX,0.0,4339
DU,0.0,4339
NUM,66.10169491525424,4339
NIH,0.0,4339
PART,52.0,4339
INTJ,0.0,4339
start,0.0,250
stop,0.0,250
N,68.78612716763006,250
VB,58.282208588957054,250
PRO,89.56521739130436,250
JAH,0.0,250
P,93.61702127659575,250
CONJ,93.33333333333333,250
ADJ,35.0,250
XX,0.0,250
ADV,46.15384615384615,250
NI,0.0,250
DU,0.0,250
NUM,0.0,250
PART,0.0,250
NIH,0.0,250
start,0.0,500
stop,0.0,500
N,70.8092485549133,500
VB,65.95092024539878,500
PRO,91.80327868852459,500
CONJ,94.73684210526315,500
P,94.82758620689656,500
ADJ,7.216494845360824,500
JAH,0.0,500
ADV,59.57446808510638,500
NI,0.0,500
XX,0.0,500
DU,0.0,500
NUM,0.0,500
PART,0.0,500
NIH,0.0,500
start,0.0,750
stop,0.0,750
VB,70.78651685393258,750
N,78.03468208092485,750
PRO,93.25,750
P,94.08602150537635,750
